"FIPS","state","county","votech","prod_bush","GDP2015","medinc1317","perc_HS_GED","totpop1317","urb2010","perclatino1317","trumpmarg","state_name","confirmed","deaths","cases_pc","W"
16075,"ID","payette",4.62701700347976,0,804946,48447,0.346306378974256,22839,0,0.170103769867332,0.59863229879011,"idaho",1069,10,0.0468059021848592,0.0345447963230474
16077,"ID","power",-2.69045843725092,0,556076,47602,0.330259489598971,7667,0,0.32907264901526,0.350616388687455,"idaho",336,2,0.0438241815573236,0.0258771671195563
16079,"ID","shoshone",-0.864304525016957,0,470912,39835,0.373915907344385,12490,0,0.0344275420336269,0.3736328125,"idaho",230,19,0.0184147317854283,0.0289888307825028
16081,"ID","teton",-7.14625476299414,0,311339,55986,0.172242699177771,10776,0,0.170007423904974,0.000805477245267805,"idaho",253,1,0.0234780994803267,0.0239878901393926
16083,"ID","twin falls",-4.62055661430187,0,3040618,49118,0.285363843691907,82248,0,0.156392860616672,0.445834509139937,"idaho",3299,42,0.0401103978212236,0.0294187140502053
16085,"ID","valley",-1.24742694409981,0,396450,54015,0.234254001032525,10104,0,0.0443388756927949,0.185642176107684,"idaho",107,1,0.0105898653998416,0.0155929392784225
16087,"ID","washington",4.0225305321319,0,360423,37521,0.330647441334464,9996,0,0.17156862745098,0.562864840592726,"idaho",420,7,0.0420168067226891,0.0209922038440813
17001,"IL","adams",-0.0282019967870584,3893605,3015137,48454,0.348605966075258,66787,0,0.014793298096935,0.475259678942399,"illinois",1585,15,0.0237321634449818,0.0258507293214625
17003,"IL","alexander",-5.69440670962839,1108435,132525,31014,0.347243243243243,6776,0.0375091041514931,0.0100354191263282,0.0829787234042553,"illinois",107,1,0.0157910271546635,0.0259304559704885
17005,"IL","bond",-24.5953034976898,2451761,480117,54393,0.393481182795699,17034,0,0.0346366091346718,0.377646743500402,"illinois",460,9,0.0270048139016085,0.034860248447205
17009,"IL","brown",-0.0702606104135417,957927,346562,56289,0.378640776699029,6791,0,0.0360771609483139,0.556934931506849,"illinois",96,0,0.0141363569430128,0.0251134146393063
17013,"IL","calhoun",-4.07817545587785,360560,63115,53641,0.450908059023837,4897,0,0.0112313661425362,0.383411580594679,"illinois",70,0,0.0142944659995916,0.027675169206423
17015,"IL","carroll",0.93649871238099,1945180,424346,50555,0.424157826167876,14704,0,0.0357725788900979,0.270737013870003,"illinois",356,7,0.0242110990206746,0.0178981874717636
17017,"IL","cass",-1.16564478222021,1746126,543802,50156,0.457898957497995,12880,0,0.187655279503106,0.316383062920459,"illinois",449,11,0.034860248447205,0.0176705645058983
17019,"IL","champaign",-15.724592118659,12202955,10408807,49586,0.219664888296099,207946,0.722897737727582,0.0574668423533033,-0.184526211937755,"illinois",5660,28,0.0272186048301001,0.0267276865426175
17021,"IL","christian",-7.37836273184699,7709880,1230070,50668,0.424895572263993,33562,0,0.0155830999344497,0.427171783148269,"illinois",763,25,0.0227340444550384,0.0255172716748613
17031,"IL","cook",-0.6223521213883,110436,382626329,59426,0.235130276166584,5238541,0.999547036147593,0.25050944528257,-0.529564546774912,"illinois",163912,5357,0.0312896281617343,0.023423445771455
17037,"IL","dekalb",-36.2169162600403,5107964,3574145,58343,0.260061313678168,104473,0.720359452263218,0.108037483368909,-0.0304424363337636,"illinois",2072,42,0.019832875479789,0.0312966687274256
17039,"IL","de witt",-7.33368885793513,4303490,652454,55411,0.372415598010992,16176,0,0.025593471810089,0.423751506225733,"illinois",225,3,0.0139094955489614,0.0238755423662968
17043,"IL","dupage",-10.2775896566506,0,87146018,84442,0.185058902343454,931826,0.99952449712299,0.140895403219056,-0.140808710456277,"illinois",20724,596,0.0222402036431694,0.0194338235592076
17055,"IL","franklin",-1.72547553180928,1842781,743276,39454,0.319144315343686,39302,0,0.0164877105490815,0.452705983920574,"illinois",834,6,0.0212202941326141,0.0273485639951036
17057,"IL","fulton",-0.355679124069558,3994396,777342,48599,0.335535519975128,35733,0,0.0287969104189405,0.151451085911974,"illinois",391,0,0.0109422662524837,0.023204422688579
17061,"IL","greene",-7.52470171513796,4221525,232945,44502,0.422264875239923,13311,0,0.00405679513184584,0.52995308552869,"illinois",264,15,0.0198332206445797,0.0243948783027805
17067,"IL","hancock",-3.8499858399123,5902468,425480,51460,0.386290936785986,18264,0,0.0143451598773544,0.507674597083653,"illinois",279,3,0.0152759526938239,0.0193030358510305
17071,"IL","henderson",0.000782938210514006,2290048,116102,47428,0.45776300351975,6927,0,0.0154468023675473,0.287931034482759,"illinois",108,0,0.0155911650064963,0.0213027204316162
17073,"IL","henry",-0.568544663224152,7410739,1423695,55755,0.340324587033876,49649,0.113219506397813,0.0550061431247356,0.211579729283592,"illinois",790,5,0.0159117001349473,0.0189057829814722
17077,"IL","jackson",-7.96572676571629,2643696,2576288,36008,0.245741816635964,59115,0.467899963466073,0.0425949420620824,-0.0297849769472439,"illinois",1428,25,0.0241563055062167,0.0334533914159682
17081,"IL","jefferson",-4.90903350716868,1995453,1531845,46109,0.315134529147982,38358,0,0.0241931279003076,0.432453323819717,"illinois",852,44,0.0222117941498514,0.0259285484273035
17083,"IL","jersey",-5.16263483383938,1877506,448357,56320,0.358027117311849,22215,0.00321949097237329,0.0128741841098357,0.46420386836557,"illinois",453,21,0.0203916272788656,0.0232789957030374
17085,"IL","jo daviess",-3.65385032986515,1334590,823809,55532,0.372425208435508,22046,0.134535673339801,0.0293930871813481,0.148608750111837,"illinois",416,5,0.0188696362151864,0.0248396960922046
17089,"IL","kane",-8.10653192852332,2090990,24344111,74862,0.229777976124066,529402,0.955452394768558,0.315992383859524,-0.0894160206718346,"illinois",15234,341,0.0287758640881598,0.0168321738408003
17091,"IL","kankakee",0.8010850607164,4606417,4142811,56542,0.339270766148399,110801,0.722139463547497,0.100558659217877,0.132593006272016,"illinois",3143,79,0.0283661699804153,0.0321501159859134
17093,"IL","kendall",-9.59818461562845,1898584,2820243,89860,0.223886797351681,122933,0.895804281132339,0.175843752287832,0.0149562137164224,"illinois",2441,27,0.0198563445128647,0.0214477531044658
17095,"IL","knox",-5.08643059835635,5656020,1845667,41972,0.356919118469627,51374,0,0.0553392766769183,0.0327353851757421,"illinois",1076,9,0.0209444466072332,0.0267331250207352
17097,"IL","lake",-12.0379256053629,260926,64208998,82613,0.21085011431104,704476,0.987326962934743,0.211354254793634,-0.202940314878021,"illinois",19438,503,0.0275921394057427,0.0270297173295625
17107,"IL","logan",-3.49388097452785,5388071,881688,58271,0.359336019957782,29488,0,0.0339799240368964,0.401154163231657,"illinois",538,4,0.0182447097124254,0.0376262870875069
17109,"IL","mcdonough",-1.6746444698801,5012184,1142787,42911,0.307457645584791,31597,0,0.026932936671203,0.11704105344694,"illinois",654,15,0.020698167547552,0.0293524575009853
17111,"IL","mchenry",-11.7822770400117,2321967,9739697,82230,0.264806076480851,308043,0.747334499287472,0.125083186438257,0.0805594206000927,"illinois",5583,120,0.0181240930649292,0.0203195434311448
17113,"IL","mclean",-7.84445488335145,14239599,12660613,64573,0.253086537909385,173231,0.78196872125115,0.0474280007619883,0.0147224507880246,"illinois",3849,30,0.0222188869197776,0.0210357602109138
17115,"IL","macon",-7.78369444354787,5617917,6557477,49052,0.343073916230082,107587,0.847383720930233,0.0216290072220621,0.18127022397056,"illinois",2512,48,0.0233485458280276,0.0282152023683913
17117,"IL","macoupin",-5.08363300739917,4884796,934090,53890,0.385972487816914,45960,0,0.0110966057441253,0.350166811388876,"illinois",722,9,0.0157093124456049,0.0167623542087932
17119,"IL","madison",-10.8954985959756,4190741,9917864,56536,0.308695699297668,266153,0.809809047764054,0.0312226426153378,0.156049162640146,"illinois",6748,152,0.0253538378301203,0.0127660692097969
17123,"IL","marshall",-3.67844981210976,2906156,343913,55173,0.41349178608878,11925,0,0.0306079664570231,0.337455531085889,"illinois",135,3,0.0113207547169811,0.0169319437520882
17125,"IL","mason",-4.11283154192437,2820775,440379,44695,0.435641588505288,13904,0,0.0102128883774453,0.317581221824965,"illinois",232,1,0.0166858457997698,0.0255121067085025
17129,"IL","menard",-3.5531857057435,2267980,193463,62368,0.348512585812357,12416,0,0.014416881443299,0.377082360267788,"illinois",159,1,0.0128060567010309,0.0158106421183003
17131,"IL","mercer",-2.28428202014673,4157145,332085,55649,0.41054597190112,15794,0,0.0224135747752311,0.206605678983011,"illinois",213,6,0.0134861339749272,0.0244737783794153
17133,"IL","monroe",-5.97678482552091,3262953,873575,74410,0.311126170005506,33739,0.29499044209121,0.0150567592400486,0.371815036174898,"illinois",842,27,0.0249562820474821,0.0345289652082503
17135,"IL","montgomery",-5.72125839334925,6060862,1046231,47807,0.399589577169037,29173,0,0.0172076920440133,0.399563488970302,"illinois",545,14,0.0186816576971858,0.0482594333480151
17137,"IL","morgan",-4.72497086285253,4491003,1293161,49353,0.414350491225124,34442,0,0.0233145578073283,0.29896624905867,"illinois",792,24,0.0229951803031183,0.0216353448692327
17143,"IL","peoria",-4.89649681113495,4127297,11700873,53063,0.270101351351351,186145,0.842815318455285,0.0459050740014505,-0.0275866520364035,"illinois",4207,61,0.0226006607752021,0.0140380297874336
17145,"IL","perry",-4.38288343945279,1767101,572109,45864,0.393007084754658,21467,0,0.0303256160618624,0.451576344529157,"illinois",403,16,0.0187730004192481,0.0203380230690299
17147,"IL","piatt",-11.8763438473981,5314675,384647,67360,0.345350550307652,16433,0,0.0127183107162417,0.335992808180694,"illinois",205,0,0.0124748980709548,0.0230527225173435
17149,"IL","pike",0.588065469886578,3619098,520196,41387,0.408906882591093,15930,0,0.0126804770872567,0.581523196567444,"illinois",249,4,0.0156308851224105,0.0273331261809501
17153,"IL","pulaski",0.729633565916543,1014286,194290,34655,0.360324883091312,5691,0,0.020910209102091,0.309745248685807,"illinois",226,1,0.0397118256896855,0.0207755437500104
17157,"IL","randolph",-4.03168808849031,3924907,1573024,49717,0.406897417653706,32829,0,0.0305522556276463,0.46828677309008,"illinois",1141,14,0.0347558561028359,0.0234319089313849
17161,"IL","rock island",-2.57391751896738,2041307,10905569,51426,0.307791961892234,146205,0.890800157239098,0.125583940357717,-0.0839910434962125,"illinois",3641,88,0.024903389076981,0.0224016198474307
17165,"IL","saline",-8.46955340642449,1566484,833247,40722,0.302217036172695,24430,0,0.0173147769136308,0.507121239095603,"illinois",497,7,0.0203438395415473,0.0140242217350755
17167,"IL","sangamon",-1.8866779359183,6997367,10325851,58687,0.277122036333778,198134,0.816934646646241,0.0220053095379894,0.0942449622688449,"illinois",3444,54,0.0173821756992742,0.0330341692198557
17169,"IL","schuyler",-0.750811531848283,1651928,207105,47321,0.361619523017194,7181,0,0.0025066146776215,0.382120253164557,"illinois",79,1,0.0110012533073388,0.0169928360317644
17173,"IL","shelby",-4.58162244595757,6435406,462791,49807,0.457627118644068,21906,0,0.0100429106180955,0.543438416422287,"illinois",580,8,0.0264767643567972,0.0180866789887277
17175,"IL","stark",-11.1871810338907,3043514,219221,52284,0.38275070170962,5551,0,0.0142316699693749,0.38012560029553,"illinois",78,2,0.0140515222482436,0.0255462712572058
17177,"IL","stephenson",-1.08839604637924,3012256,1922361,46427,0.356362846683626,45839,0,0.0363664128798621,0.169731113956466,"illinois",780,7,0.017016078012173,0.0454957537858033
17179,"IL","tazewell",-4.0915062283725,5359961,11362935,60874,0.32226324888481,134695,0.770322170849521,0.0224061769182227,0.284970085402624,"illinois",2386,47,0.0177140948067857,0.0193027807237198
17181,"IL","union",-6.45324630404094,1126542,353008,46716,0.326320899749171,17267,0,0.0498059883013841,0.398285177354945,"illinois",725,25,0.0419876064168645,0.0249081813746081
17187,"IL","warren",-0.308690982271737,6008305,642113,47278,0.335934759733427,17429,0,0.0924321533077055,0.166753246753247,"illinois",450,7,0.0258190372367893,0.0176430230969997
17195,"IL","whiteside",-3.29630878571746,3361822,2025830,51969,0.364799717307353,56823,0,0.117751614663077,0.0631495438318128,"illinois",1134,21,0.0199567076711895,0.0142280150127325
17197,"IL","will",-1.42830247404128,4293657,28402323,80782,0.268543676665251,687727,0.929508825786646,0.167876206692481,-0.0567128277378784,"illinois",16748,418,0.0243526864584348,0.0219067397297379
17199,"IL","williamson",-6.39082076789521,708434,2531719,48600,0.300256647593403,67477,0.597450155974502,0.0252085895934911,0.412577175227548,"illinois",1696,57,0.0251344902707589,0.0270775247871764
17201,"IL","winnebago",-30.1848192726945,1548044,13404205,51110,0.321242698912921,287512,0.920857802794768,0.121855783410779,0.0117405575658913,"illinois",9027,165,0.0313969503881577,0.0130640663511578
17203,"IL","woodford",-4.5886160264094,5058700,1028885,69507,0.332510986045794,38942,0.140802813987172,0.0173077910739048,0.418381556552685,"illinois",542,10,0.0139181346618047,0.0187233946135849
18001,"IN","adams",-6.86955651672986,4509590,1288907,48290,0.406517195515865,35018,0,0.0443771774515963,0.524580105836337,"indiana",455,5,0.0129933177223142,0.0186616386423418
18003,"IN","allen",-13.5543322647948,5541558,19408933,51091,0.291736313150239,367747,0.881203054071016,0.0721854970944698,0.196032568061624,"indiana",7756,221,0.021090586734902,0.0233003710087034
18005,"IN","bartholomew",-9.01580804482182,2500996,6806309,57331,0.335162331151904,81024,0.662968461077688,0.0648326421800948,0.333323041773442,"indiana",1375,57,0.0169702804107425,0.0262677094296787
18007,"IN","benton",-2.45192808236071,4540279,385245,49183,0.44341722307824,8685,0,0.0508923431203224,0.470443349753695,"indiana",106,0,0.0122049510650547,0.0211807565065773
18009,"IN","blackford",0.110373110978568,2392577,263621,40622,0.499070847851336,12214,0,0.0150646798755526,0.436748237245956,"indiana",184,3,0.0150646798755526,0.0184890232013329
18011,"IN","boone",-6.18960384328823,3925683,2663710,75591,0.23379445208952,63013,0.383792372881356,0.0274387824734579,0.295468014098125,"indiana",1177,48,0.0186786853506419,0.0238680743122883
18013,"IN","brown",-1.31277238097283,40965,224639,59292,0.346898880398081,15007,0,0.0161924435263544,0.315756196256955,"indiana",128,3,0.00852935296861465,0.0180011888593042
18015,"IN",NA,-3.30042938669137,3271493,488213,56188,0.416421022359623,19994,0,0.0390117035110533,0.509002206992682,NA,NA,NA,0,0.0163248132009266
18017,"IN","cass",-3.19234241843005,3165411,1193770,45558,0.394409099672258,38248,0,0.145550094122569,0.420162716660771,"indiana",2201,20,0.0575454925747752,0.0228853535706168
18019,"IN","clark",0.818136918220636,850666,4211877,52834,0.347663905924006,114893,0.732065099063793,0.0525619489437999,0.219571853475266,"indiana",2808,57,0.0244401312525567,0.0265036662750741
18021,"IN","clay",0.790071421257177,2059245,623639,50924,0.446103183315038,26375,0.391111937523243,0.0131563981042654,0.552624567013056,"indiana",426,6,0.0161516587677725,0.0359277747007711
18023,"IN","clinton",-1.43485424199282,4940501,1075060,51659,0.446162522912065,32455,0,0.151964258203667,0.480077336919973,"indiana",801,16,0.0246803266060699,0.0179094336018915
18025,"IN","crawford",3.36253008710852,64874,225647,40067,0.474106784423926,10598,0,0.0145310435931308,0.368111522544108,"indiana",140,1,0.0132100396301189,0.0164036914810272
18027,"IN","daviess",-2.19799434434389,1682645,1013188,48355,0.343133863714978,32777,0,0.0476553680934802,0.628260059612519,"indiana",827,32,0.0252311071788144,0.0276435783787358
18029,"IN","dearborn",-3.32374858015433,236696,1668751,62905,0.400041177681697,49564,0.204307950526505,0.0119845048825761,0.553199498117942,"indiana",895,28,0.0180574610604471,0.0214541026169323
18031,"IN","decatur",-6.74700812584067,3248851,1430196,52270,0.437968125246382,26480,0,0.0187688821752266,0.573862100045065,"indiana",493,39,0.0186178247734139,0.0172253059467433
18033,"IN","dekalb",-8.61809531494885,2507607,2383532,51374,0.40582462804685,42524,0,0.0276314551782523,0.482457183634634,"indiana",674,11,0.0158498730128868,0.0157018195109312
18035,"IN","delaware",-9.15178458355506,3740389,4112507,41208,0.349673432123042,115938,0.771880922232326,0.0229519225793096,0.136848699076042,"indiana",2771,74,0.0239007055495178,0.014017485747681
18037,"IN","dubois",-1.46604723860662,1584343,2464884,57307,0.38569119404034,42379,0,0.0706953915854551,0.400461916955365,"indiana",1334,23,0.0314778545977961,0.019470942739541
18039,"IN","elkhart",-6.4183058529851,2093989,10584815,52449,0.359440352081903,202924,0.741353216001296,0.153648656639924,0.324343810882538,"indiana",8281,130,0.0408083814630108,0.0265810325615447
18041,"IN","fayette",-1.31505989730655,1078938,525376,41476,0.435199902188532,23426,0,0.0102450268931956,0.481322140608604,"indiana",556,15,0.0237343123025698,0.0183918145231022
18043,"IN","floyd",-0.405507686453077,99451,2661238,59451,0.308583616763706,76481,0.79672289415109,0.030857337116408,0.201155137676293,"indiana",1708,65,0.022332343980858,0.0220560332180155
18045,"IN","fountain",0.723051951582487,3043683,501166,46669,0.430229536595929,16620,0,0.024187725631769,0.55994112924806,"indiana",273,3,0.0164259927797834,0.0166534550806096
18047,"IN","franklin",-0.70247900837459,1378073,421416,55588,0.428138500225675,22835,0,0.0109481059776659,0.609463148316651,"indiana",359,25,0.0157214801839282,0.0188324366940906
18049,"IN","fulton",-6.98640431956913,2723358,642734,47108,0.413414199072422,20296,0,0.0499605833661805,0.483639837592548,"indiana",323,2,0.0159144659046117,0.0260313065893286
18051,"IN","gibson",-1.50202933083596,3424225,2818621,51149,0.405484732991633,33596,0,0.0150315513751637,0.475633402275078,"indiana",822,9,0.024467198476009,0.0222002321120031
18053,"IN","grant",-1.54012144175776,4737783,3512887,42046,0.407915413280654,67615,0,0.0414405087628485,0.39541978683783,"indiana",1168,39,0.0172742734600311,0.0183977565536617
18055,"IN","greene",-0.115350853077811,1901711,542857,49648,0.407510125022011,32431,0,0.0131355801547902,0.533749909176778,"indiana",505,37,0.0155715210755142,0.0184243047576039
18057,"IN","hamilton",-9.28220329612038,2682721,17452610,90582,0.151759483090844,309687,0.931030087154777,0.0382321505261764,0.195827637831153,"indiana",5872,113,0.0189610800582524,0.0183943683599949
18059,"IN","hancock",-8.24106145010999,3052747,2216890,70973,0.324311222428698,72776,0.695537270363704,0.0218890843135099,0.448247147972354,"indiana",1128,44,0.0154996152577773,0.0178533922120862
18061,"IN","harrison",3.34889493757216,911701,896804,53897,0.42367668873693,39450,0.00165125495376486,0.0171609632446134,0.443490932642487,"indiana",729,24,0.0184790874524715,0.017287134045496
18063,"IN","hendricks",-8.0273032680773,2459016,6066551,74245,0.277732010115718,158170,0.82153071888235,0.0362711007144212,0.341903850753408,"indiana",3116,130,0.0197003224378833,0.0187134206178428
18065,"IN","henry",-3.67892101177989,2998816,1010797,46131,0.436482368306487,48649,0,0.016711545972168,0.436911581569116,"indiana",1207,28,0.024810376369504,0.0235250766453601
18067,"IN","howard",-1.26352284553038,3670130,6123355,47958,0.367532467532468,82457,0.745746326372776,0.0315558412263362,0.339010719921641,"indiana",1553,66,0.0188340589640661,0.018519577086187
18069,"IN","huntington",-8.40426400593392,4059036,1283530,50063,0.434483867079198,36520,0,0.0219058050383352,0.509765869537999,"indiana",364,5,0.0099671412924425,0.0223314208950289
18071,"IN","jackson",3.03843290652662,2675129,2330524,49080,0.438419148720376,43779,0,0.0643916032801115,0.514145562400182,"indiana",1064,12,0.024303889992919,0.0222121509359651
18073,"IN","jasper",0.580571459795232,3500272,1347482,56574,0.420882379369216,33448,0,0.0594654388902177,0.454054459530418,"indiana",526,4,0.0157259028940445,0.0192441651060265
18075,"IN","jay",-4.5903582900233,3656892,722662,42878,0.478480282603994,21107,0,0.0301795612829867,0.478271791007285,"indiana",275,6,0.0130288529871607,0.0284119980777402
18077,"IN","jefferson",-2.3687872008204,1321778,1439358,50722,0.402000271530072,32293,0,0.0261976279689097,0.312978233415051,"indiana",327,5,0.0101260335057133,0.0197420740658221
18079,"IN","jennings",-2.67364688132995,1673245,621028,48362,0.460224839400428,27840,0,0.0231681034482759,0.527035537561853,"indiana",358,13,0.0128591954022989,0.0181063226733246
18081,"IN","johnson",-2.6474928152122,1996155,4511742,65272,0.315097008892482,149359,0.861035129677632,0.0346480627213626,0.424859200652282,"indiana",2947,127,0.0197309837371702,0.0182917273691616
18083,"IN","knox",-0.210279012886472,4315945,1768745,44837,0.353729956783392,37763,0,0.0181394486666843,0.471807789188142,"indiana",686,10,0.018165929613643,0.0196043929236599
18085,"IN","kosciusko",-5.95459485564007,3851634,4615728,57190,0.35306777348629,78720,0,0.0787728658536585,0.551540414329144,"indiana",1692,21,0.0214939024390244,0.0203961125196435
18087,"IN","lagrange",-4.64223402182541,1490141,1054591,58336,0.334631046672931,38720,0,0.0389979338842975,0.517692629815745,"indiana",761,14,0.0196539256198347,0.0182822072537333
18091,"IN","laporte",9.29863815123823,3525354,3883157,49921,0.388469359998964,110839,0.581517399768541,0.0625682295942764,0.0640752100280037,"indiana",2088,53,0.0188381345916149,0.0132485629707322
18093,"IN","lawrence",0.632445886314104,673524,1338473,49985,0.421136434592569,45669,0,0.0157875145065581,0.514992660935206,"indiana",767,32,0.0167947623114147,0.0173702066009845
18095,"IN","madison",-2.00349756900894,4661267,3260348,45432,0.389699331848552,129641,0.698600686742229,0.0383212101109988,0.256820723071189,"indiana",2245,87,0.0173170524756828,0.0206052266772672
18097,"IN","marion",-3.74052775743404,230286,88508246,44869,0.279810509357603,939964,0.993998182407878,0.10065172708742,-0.228343534494696,"indiana",24410,780,0.0259690796668809,0.0183919592434089
18099,"IN","marshall",-7.25503010118305,2841435,1645077,51869,0.396321883818235,46752,0,0.0966161875427789,0.415815193247446,"indiana",1298,26,0.0277635181382615,0.0176594945016204
18101,"IN","martin",-0.506051124004803,393474,1039152,49372,0.427385308190262,10219,0,0.00362070652705744,0.585396297066778,"indiana",193,0,0.0188863881005969,0.0167558546717236
18103,"IN","miami",-4.80426728762259,3492045,784630,46666,0.411506915406883,36035,0.0079668319648809,0.0295823504925767,0.536383928571429,"indiana",565,5,0.0156792007770223,0.0182896024723337
18105,"IN","monroe",-3.62049298845217,255358,6196192,45689,0.218056132294389,144436,0.787517938162262,0.0332257885845634,-0.23698870242785,"indiana",3162,38,0.0218920490736382,0.0205166064621404
18107,"IN","montgomery",1.26528027092832,4118695,1484470,53075,0.423385689354276,38288,0,0.0471949435854576,0.509171578041189,"indiana",557,22,0.0145476389469285,0.0169864776942812
18109,"IN","morgan",-1.62637102651765,1610301,1412739,60317,0.414801269520987,69533,0.315920109153192,0.0146692937166525,0.56555484284798,"indiana",908,40,0.0130585477399221,0.0186450518422369
18111,"IN","newton",0.591246117466293,2697017,407561,52193,0.455624302667613,14056,0,0.0611126920887877,0.461232947677431,"indiana",205,11,0.0145845190665908,0.0100529353734059
18113,"IN","noble",-7.86221368819296,2310799,1751268,52393,0.417605566371964,47421,0,0.101748170641699,0.491059798697454,"indiana",1100,33,0.0231964741359313,0.024434713694556
18115,"IN","ohio",-2.51455291833855,94345,80298,58359,0.441886964448496,5911,0,0.00981221451531044,0.490915323962976,"indiana",116,7,0.0196244290306209,0.0218870819216567
18117,"IN","orange",5.21658424104525,485279,628193,42803,0.455761087586361,19623,0,0.0142689700861234,0.458175601416534,"indiana",381,24,0.0194159914386179,0.0150460623223899
18119,"IN","owen",-3.45134991570244,606059,402573,48315,0.42966289122713,20957,0,0.0116428878179129,0.493544600938967,"indiana",199,1,0.00949563391706828,0.0229935034073052
18121,"IN","parke",0.126089961909392,1581362,257155,44643,0.426852543357398,17062,0,0.0147696635798851,0.520377128953771,"indiana",215,2,0.0126011018637909,0.0165789580924407
18123,"IN","perry",-1.81673167728845,302262,631529,49689,0.485735240190686,19229,0,0.0130011961100421,0.186168224299065,"indiana",282,14,0.0146653492121275,0.0161885178663682
18125,"IN","pike",-1.11914865315393,952631,766526,50196,0.426264923251848,12471,0,0.00537246411675086,0.518822151581061,"indiana",315,12,0.0252585999518884,0.0145852007480704
18129,"IN","posey",-3.95714561788787,3579504,2128353,60992,0.376521397722811,25599,0.061790814357391,0.0110941833665378,0.391870179948586,"indiana",669,5,0.0261338333528653,0.0186788514593442
18131,"IN","pulaski",-7.83999561030481,2589624,507579,47633,0.464542998649257,12761,0,0.0286811378418619,0.464778370424867,"indiana",140,1,0.0109709270433352,0.02907171600893
18133,"IN","putnam",-4.52620696749654,2023891,947118,55295,0.430441105186621,37543,0,0.025410862211331,0.495980926430518,"indiana",694,15,0.0184854699944064,0.0166450085223291
18135,"IN","randolph",-4.49900570706465,4731511,715000,44985,0.430935417145484,25203,0.0528447518245386,0.032575487045193,0.484793420045907,"indiana",331,8,0.013133357140023,0.0221473221709135
18137,"IN","ripley",-4.44972927874114,2295382,1272526,53698,0.431713928273561,28372,0,0.0179402227548287,0.573494917904613,"indiana",413,8,0.0145566051036233,0.018926245103397
18139,"IN","rush",-6.75483249492466,3319329,455979,47955,0.459225236155646,16765,0,0.0151506113927826,0.52217909620183,"indiana",198,4,0.0118103191172085,0.0136744139666564
18141,"IN","st joseph",-6.16921139914873,2125620,12384252,48121,0.307099251956092,268613,0.891994560392011,0.0834769724473499,-0.00208310492270586,"indiana",8651,154,0.0322061851064543,0.0167616632316907
18143,"IN","scott",3.73661505423628,667474,540506,49243,0.420437057556171,23722,0,0.0208667060112975,0.378807947019868,"indiana",503,13,0.0212039457044094,0.0201879800304555
18145,"IN","shelby",-8.42455213863293,3848156,1935071,57216,0.431294340732991,44339,0.0115446934917634,0.0402805656419856,0.472316699191525,"indiana",769,29,0.017343647804416,0.0169711749799496
18147,"IN","spencer",-1.6204503398348,2094917,1194726,55280,0.444529456771232,20610,0,0.0286268801552644,0.372627773872879,"indiana",365,6,0.0177098495875788,0.0228565198005642
18149,"IN","starke",-10.5868741774696,1001055,390610,45526,0.400684063845959,22966,0,0.0353566141252286,0.420333839150228,"indiana",378,7,0.0164591134720892,0.0179808955439293
18151,"IN","steuben",-9.36341298901288,1061764,1343964,52749,0.375228228100718,34459,0,0.0347079137525755,0.439504473503097,"indiana",579,9,0.0168025769755361,0.02030447610806
18153,"IN","sullivan",8.04871302404654,2234884,895093,45031,0.436062065275548,20900,0,0.0172248803827751,0.470265217899287,"indiana",406,12,0.0194258373205742,0.0307769738254086
18155,"IN","switzerland",0.789776963228661,265662,192397,43468,0.486520463751921,10617,0,0.0139399076952058,0.447375652651827,"indiana",84,0,0.00791183950268437,0.0242632942580689
18157,"IN","tippecanoe",-5.16913556139251,3744509,8449580,50486,0.255525979660885,186081,0.85498900335687,0.0813355474228965,0.0565928031526584,"indiana",3464,14,0.0186155491425777,0.0222260301059994
18159,"IN","tipton",-1.0964879106472,3863775,492603,53931,0.420077433628319,15290,0.0110441767068273,0.0260300850228908,0.53288948069241,"indiana",261,23,0.0170699803793329,0.0162762899152645
18161,"IN","union",-4.10324459191275,1270811,114250,45531,0.473356123064549,7225,0,0.00013840830449827,0.526475958612295,"indiana",101,0,0.0139792387543253,0.0174320906729224
18163,"IN","vanderburgh",-6.28296082981113,1032547,11622814,44815,0.326634592761466,181831,0.908326516530052,0.0254137083335625,0.1685173089484,"indiana",5477,50,0.0301213764429608,0.0198169741611246
18165,"IN","vermillion",3.20141562240777,1313670,727736,45440,0.46159466617956,15644,0,0.0113781641523907,0.351511644727325,"indiana",203,1,0.0129762209153669,0.0264267351325784
18167,"IN","vigo",0.328781005345546,1579833,4580198,42030,0.322511982160699,107723,0.762415621986499,0.0257326661901358,0.151684399403573,"indiana",2455,34,0.0227899334403981,0.0228945453647138
18169,"IN","wabash",-5.05678531964044,3714577,1008891,49052,0.419853278312701,31848,0,0.0253391107761869,0.506969809914275,"indiana",376,9,0.0118060788746546,0.0159457322604268
18171,"IN","warren",-0.209359252205155,2853533,232689,58950,0.441396933560477,8269,0,0.0153585681460878,0.524878795611125,"indiana",72,1,0.00870721973636474,0.016161881190201
18173,"IN","warrick",-6.0964743753475,1425700,1910624,66080,0.319598923476314,61581,0.602087486806614,0.0177002646920316,0.339322503292918,"indiana",1853,62,0.0300904499764538,0.0218216180442214
