"class","Species","Date","Latitude","Longitude","Alive","week.number","obsDate","State","New","Confirmed","Status","Oiling","Condition","BirdCount","Date_","Oil_Cond"
"Aves","Laughing Gull","2010-08-19",30.05866,-89.18081,"Y",34,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-08-19",2
"Aves","Laughing Gull","2010-08-19",30.14364,-88.05394,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-19",3
"Aves","Laughing Gull","2010-08-19",30.14364,-88.05394,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-19",1
"Aves","Laughing Gull","2010-08-19",30.14578,-88.19826,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-19",4
"Aves","Laughing Gull","2010-08-19",30.14578,-88.19826,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-19",4
"Aves","Laughing Gull","2010-08-19",30.152,-89.19883,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-19",3
"Aves","Laughing Gull","2010-08-19",30.21503,-89.08319,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-19",3
"Aves","Laughing Gull","2010-08-19",30.22953,-87.87137,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-19",1
"Aves","Laughing Gull","2010-08-19",30.25109,-89.42175,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-19",3
"Aves","Laughing Gull","2010-08-19",30.33367,-88.2621,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-19",3
"Aves","Laughing Gull","2010-08-19",30.33373,-88.26339,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-19",4
"Aves","Laughing Gull","2010-08-19",30.33397,-88.26371,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-19",4
"Aves","Laughing Gull","2010-08-19",30.33423,-88.26387,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-19",4
"Aves","Laughing Gull","2010-08-19",30.37054,-86.33816,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-19",1
"Aves","Laughing Gull","2010-08-20",28.96679,-89.36475,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-20",1
"Aves","Laughing Gull","2010-08-20",29.1006,-89.15336,"Y",34,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-08-20",2
"Aves","Laughing Gull","2010-08-20",29.11916,-90.16873,"Y",34,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-08-20",2
"Aves","Laughing Gull","2010-08-20",29.15798,-90.34288,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-20",1
"Aves","Laughing Gull","2010-08-20",29.26063,-89.95277,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.31108,-89.89328,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.31175,-89.87299,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-20",4
"Aves","Laughing Gull","2010-08-20",29.31175,-89.87299,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.31175,-89.87299,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.31175,-89.87299,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.31175,-89.87299,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.32685,-89.60072,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.5982,-89.61945,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.69319,-84.88165,"Y",34,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-08-20",2
"Aves","Laughing Gull","2010-08-20",29.69319,-84.88165,"Y",34,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-08-20",2
"Aves","Laughing Gull","2010-08-20",29.96746,-89.22616,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.96746,-89.22616,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.96746,-89.22616,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.96746,-89.22616,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.96746,-89.22616,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.96746,-89.22616,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.96746,-89.22616,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.96746,-89.22616,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.96746,-89.22616,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.96746,-89.22616,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",29.96746,-89.22616,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",30.0105,-89.21381,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",30.2242,-88.4929,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-20",1
"Aves","Laughing Gull","2010-08-20",30.22963,-87.87137,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",30.2307,-86.304,"N",34,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-08-20",5
"Aves","Laughing Gull","2010-08-20",30.2307,-86.304,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-20",1
"Aves","Laughing Gull","2010-08-20",30.24635,-88.12702,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-20",4
"Aves","Laughing Gull","2010-08-20",30.32717,-87.29858,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-20",1
"Aves","Laughing Gull","2010-08-20",30.34588,-89.14148,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",30.346,-89.14159,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-20",4
"Aves","Laughing Gull","2010-08-20",30.39106,-88.96687,"N",34,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-08-20",5
"Aves","Laughing Gull","2010-08-20",30.39106,-88.96687,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-20",4
"Aves","Laughing Gull","2010-08-20",30.39106,-88.96687,"Y",34,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-08-20",2
"Aves","Laughing Gull","2010-08-20",30.40212,-88.24837,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-20",3
"Aves","Laughing Gull","2010-08-20",30.40212,-88.24837,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-20",1
"Aves","Laughing Gull","2010-08-20",30.59452,-88.04602,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-20",1
"Aves","Laughing Gull","2010-08-21",28.96679,-89.36475,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",28.98631,-89.39246,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.00105,-89.16761,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.00747,-89.18198,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",29.00747,-89.18198,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-21",1
"Aves","Laughing Gull","2010-08-21",29.08777,-90.22352,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.10278,-89.48222,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-21",1
"Aves","Laughing Gull","2010-08-21",29.11699,-90.17032,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",29.15798,-90.34288,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.18728,-89.31462,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.18758,-89.31552,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",29.18768,-89.31579,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.2065,-89.03004,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",29.29583,-89.66588,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.29894,-89.68835,"N",34,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-08-21",5
"Aves","Laughing Gull","2010-08-21",29.29894,-89.68835,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-21",1
"Aves","Laughing Gull","2010-08-21",29.31182,-89.77091,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.41832,-89.9821,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.44442,-90.01014,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-21",1
"Aves","Laughing Gull","2010-08-21",29.66654,-89.6068,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35932,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.74077,-89.35392,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.7668,-93.39012,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.77556,-93.27925,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",29.81793,-85.41608,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",30.03521,-89.18588,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",30.03521,-89.18588,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",30.03521,-89.18588,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",30.03521,-89.18588,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",30.03521,-89.18588,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",30.03521,-89.18588,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",30.03521,-89.18588,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",30.2318,-87.80249,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",30.23386,-88.57494,"Y",34,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-08-21",2
"Aves","Laughing Gull","2010-08-21",30.23386,-88.51494,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",30.23529,-88.27728,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",30.24253,-87.71933,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",30.32995,-88.56815,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",30.3334,-88.56834,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",30.35945,-89.08692,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-21",30.35945,-89.08692,"Y",34,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-08-21",2
"Aves","Laughing Gull","2010-08-21",30.35946,-89.08698,"N",34,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-08-21",5
"Aves","Laughing Gull","2010-08-21",30.37054,-86.33816,"N",34,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-08-21",5
"Aves","Laughing Gull","2010-08-21",30.38167,-88.25795,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",30.49129,-88.02806,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Laughing Gull","2010-08-21",30.49129,-88.02806,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-21",1
"Aves","Laughing Gull","2010-08-21",30.60889,-89.62944,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-21",4
"Aves","Laughing Gull","2010-08-22",29.18171,-89.31555,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.24088,-89.54334,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.24089,-89.99459,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.25036,-89.36085,"Y",34,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-08-22",2
"Aves","Laughing Gull","2010-08-22",29.29612,-89.66573,"N",34,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-22",4
"Aves","Laughing Gull","2010-08-22",29.29747,-89.66509,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.29872,-89.69602,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.3075,-89.74227,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.31248,-89.87067,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.37431,-89.81999,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.45772,-89.94895,"Y",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-08-22",1
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53597,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.5033,-89.53587,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.52745,-89.54487,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.52745,-89.54487,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.52745,-89.54487,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.52745,-89.54487,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Laughing Gull","2010-08-22",29.52745,-89.54487,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
